domain,url,brand_name,category,esp,source
ripndipclothing.com,https://ripndipclothing.com,RIPNDIP,streetwear,klaviyo,workflow
risegardens.com,https://risegardens.com,Rise Gardens,hydroponic gardens,klaviyo,workflow
rishi-tea.com,https://rishi-tea.com,Rishi Tea,tea,klaviyo,workflow
ritual.com,https://ritual.com,Ritual,supplements,klaviyo,workflow
ritualchocolate.com,https://ritualchocolate.com,Ritual Chocolate,chocolate,klaviyo,workflow
ritualzeroproof.com,https://ritualzeroproof.com,Ritual Zero Proof,non-alcoholic spirits,klaviyo,workflow
ritueldefille.com,https://ritueldefille.com,Rituel de Fille,cosmetics,klaviyo,workflow
rmsbeauty.com,https://rmsbeauty.com,RMS Beauty,cosmetics,klaviyo,workflow
roamluggage.com,https://roamluggage.com,Roam,bags,klaviyo,workflow
roark.com,https://roark.com,Roark,apparel,klaviyo,workflow
roarorganic.com,https://roarorganic.com,Roar Organic,hydration,klaviyo,workflow
robeez.com,https://robeez.com,Robeez,baby shoes,klaviyo,workflow
robertocoin.com,https://robertocoin.com,Roberto Coin,fine jewelry,klaviyo,workflow
rockwellrazors.com,https://rockwellrazors.com,Rockwell Razors,shaving razors,klaviyo,workflow
rockysmatcha.com,https://rockysmatcha.com,Rocky's Matcha,matcha,klaviyo,workflow
rogue-industries.com,https://rogue-industries.com,Rogue Industries,wallets,klaviyo,workflow
roguepetscience.com,https://roguepetscience.com,Rogue Pet Science,dog supplements,klaviyo,workflow
roka.com,https://roka.com,Roka,sports eyewear,klaviyo,workflow
rokform.com,https://rokform.com,Rokform,phone mounts / cases,klaviyo,workflow
rollandhill.com,https://rollandhill.com,Roll & Hill,lighting,klaviyo,workflow
rollrecovery.com,https://rollrecovery.com,Vessi Recovery / Roll Recovery,recovery tools,klaviyo,workflow
roofnest.com,https://roofnest.com,Roofnest,rooftop tents,klaviyo,workflow
roseinc.com,https://roseinc.com,Rose Inc,clean color cosmetics,klaviyo,workflow
roughlinen.com,https://roughlinen.com,Rough Linen,bedding,klaviyo,workflow
rouje.com,https://rouje.com,Rouje,contemporary french label,klaviyo,workflow
roundlab.com,https://roundlab.com,Round Lab,K-beauty skincare,klaviyo,workflow
rowingblazers.com,https://rowingblazers.com,Rowing Blazers,apparel,klaviyo,workflow
roxannefirst.com,https://roxannefirst.com,Roxanne First,fine jewelry,klaviyo,workflow
rpmtraining.com,https://rpmtraining.com,RPM Training,jump ropes / apparel,klaviyo,workflow
rsvpgallery.com,https://rsvpgallery.com,Rise45 / RSVP Gallery,streetwear/sneakers,klaviyo,workflow
rubies.com,https://rubies.com,Rubies,trans / inclusive underwear,klaviyo,workflow
rubycoffeeroasters.com,https://rubycoffeeroasters.com,Ruby Coffee Roasters,coffee,klaviyo,workflow
rubynz.com,https://rubynz.com,Ruby,contemporary womens label,klaviyo,workflow
ruffgreens.com,https://ruffgreens.com,Ruff Greens,pet supplements,klaviyo,workflow
ruffwear.com,https://ruffwear.com,Ruffwear,dog gear & apparel,klaviyo,workflow
rumpl.com,https://rumpl.com,Rumpl,outdoor blankets,klaviyo,workflow
runamokmaple.com,https://runamokmaple.com,Runamok Maple,pantry/syrup,klaviyo,workflow
runinrabbit.com,https://runinrabbit.com,rabbit,activewear,klaviyo,workflow
runjanji.com,https://runjanji.com,Janji,running apparel,klaviyo,workflow
runspeedland.com,https://runspeedland.com,Speedland,trail running footwear,klaviyo,workflow
rusticbakery.com,https://rusticbakery.com,Rustic Bakery,snacks/crackers,klaviyo,workflow
ryzesuperfoods.com,https://ryzesuperfoods.com,Ryze Superfoods,mushroom coffee,klaviyo,workflow
saalt.com,https://saalt.com,Saalt,period care / menstrual cups,klaviyo,workflow
sabah.am,https://sabah.am,Sabah,footwear,klaviyo,workflow
sabai.design,https://sabai.design,Sabai,furniture,klaviyo,workflow
sachajuan.com,https://sachajuan.com,Sachajuan,haircare,klaviyo,workflow
sacredweaves.com,https://sacredweaves.com,Sacred Weaves,apparel,klaviyo,workflow
sageandclare.com,https://sageandclare.com,Sage and Clare,bohemian womens label,klaviyo,workflow
sageflyfish.com,https://sageflyfish.com,Sage Fly Fishing,fly rods,klaviyo,workflow
saiehello.com,https://saiehello.com,Saie,cosmetics,klaviyo,workflow
sailawaycoffee.com,https://sailawaycoffee.com,Sail Away Coffee,coffee,klaviyo,workflow
sailtosable.com,https://sailtosable.com,Sail to Sable,womens fashion boutique,klaviyo,workflow
saintandsofia.com,https://saintandsofia.com,Saint + Sofia,Apparel,klaviyo,workflow
saje.com,https://saje.com,Saje,home goods,klaviyo,workflow
salonilondon.com,https://salonilondon.com,Saloni,contemporary womens label,klaviyo,workflow
saltandstone.com,https://saltandstone.com,Salt & Stone,grooming,klaviyo,workflow
saltandstraw.com,https://saltandstraw.com,Salt & Straw,ice cream,klaviyo,workflow
saltwaterluxe.com,https://saltwaterluxe.com,Saltwater Luxe,womens fashion boutique,klaviyo,workflow
saltycrew.com,https://saltycrew.com,Salty Crew,fishing lifestyle apparel,klaviyo,workflow
sanabul.com,https://sanabul.com,Sanabul,combat sports gear,klaviyo,workflow
sanajardin.com,https://sanajardin.com,Sana Jardin,fragrance,klaviyo,workflow
sandandsky.com,https://sandandsky.com,Sand & Sky,beauty,klaviyo,workflow
sandmarc.com,https://sandmarc.com,Sandmarc,phone / camera accessories,klaviyo,workflow
sarahandsebastian.com,https://sarahandsebastian.com,Sarah and Sebastian,fine jewelry,klaviyo,workflow
satechi.net,https://satechi.net,Satechi,Apple accessories,klaviyo,workflow
saturdaysnyc.com,https://saturdaysnyc.com,Saturdays NYC,apparel,klaviyo,workflow
savannahbee.com,https://savannahbee.com,Savannah Bee Company,pantry/honey,klaviyo,workflow
savekhaki.com,https://savekhaki.com,Save Khaki United,menswear basics,klaviyo,workflow
saxxunderwear.com,https://saxxunderwear.com,SAXX,apparel,klaviyo,workflow
sbdapparel.com,https://sbdapparel.com,SBD Apparel,powerlifting gear,klaviyo,workflow
scanlantheodore.com,https://scanlantheodore.com,Scanlan Theodore,luxury womens label,klaviyo,workflow
scotchporter.com,https://scotchporter.com,Scotch Porter,mens grooming beard,klaviyo,workflow
scribblesthatmatter.com,https://scribblesthatmatter.com,Scribbles That Matter,notebooks & journals,klaviyo,workflow
scrumbles.co.uk,https://scrumbles.co.uk,Scrumbles,pet food,klaviyo,workflow
sculptedbyaimee.com,https://sculptedbyaimee.com,Sculpted by Aimee,color cosmetics,klaviyo,workflow
sea-ny.com,https://sea-ny.com,Sea New York,contemporary womens label,klaviyo,workflow
seafolly.com,https://seafolly.com,Seafolly,apparel,klaviyo,workflow
seatosummit.com,https://seatosummit.com,Sea to Summit,camping gear,klaviyo,workflow
sechey.com,https://sechey.com,Sechey,non-alcoholic marketplace,klaviyo,workflow
secretlab.co,https://secretlab.co,Secretlab,furniture,klaviyo,workflow
seedandmill.com,https://seedandmill.com,Seed + Mill,tahini & nutrition,klaviyo,workflow
seekinghealth.com,https://seekinghealth.com,Seeking Health,supplements,klaviyo,workflow
seidoknives.com,https://seidoknives.com,Seido Knives,knives,klaviyo,workflow
selectseeds.com,https://selectseeds.com,Select Seeds,flower seeds & plants,klaviyo,workflow
self-portrait.com,https://self-portrait.com,Self Portrait,contemporary womens label,klaviyo,workflow
selfieleslie.com,https://selfieleslie.com,Selfie Leslie,womens fashion boutique,klaviyo,workflow
selflessbyhyram.com,https://selflessbyhyram.com,Selfless by Hyram,skincare,klaviyo,workflow
semainehealth.com,https://semainehealth.com,Semaine,period wellness supplements,klaviyo,workflow
senchanaturals.com,https://senchanaturals.com,Sencha Naturals,matcha,klaviyo,workflow
sennheiser-hearing.com,https://sennheiser-hearing.com,Sennheiser,audio,klaviyo,workflow
senreve.com,https://senreve.com,Senreve,bags,klaviyo,workflow
sentiaspirits.com,https://sentiaspirits.com,Sentia,non-alcoholic spirits,klaviyo,workflow
serica-watches.com,https://serica-watches.com,Serica,watches,klaviyo,workflow
setactive.co,https://setactive.co,Set Active,activewear,klaviyo,workflow
setu.in,https://setu.in,Setu Nutrition,supplements (India),klaviyo,workflow
seycoffee.com,https://seycoffee.com,Sey Coffee,coffee,klaviyo,workflow
sferra.com,https://sferra.com,Sferra,tableware & linens,klaviyo,workflow
shadyrays.com,https://shadyrays.com,Shady Rays,eyewear,klaviyo,workflow
shamelesspets.com,https://shamelesspets.com,Shameless Pets,dog treats,klaviyo,workflow
shapingnewtomorrow.com,https://shapingnewtomorrow.com,Shaping New Tomorrow,Apparel,klaviyo,workflow
shargeek.com,https://shargeek.com,Sharge,Power banks & chargers,klaviyo,workflow
sheike.com.au,https://sheike.com.au,Sheike,occasion womens label,klaviyo,workflow
shinola.com,https://shinola.com,Shinola,watches,klaviyo,workflow
shoepalace.com,https://shoepalace.com,Shoe Palace,sneakers,klaviyo,workflow
shokz.com,https://shokz.com,Shokz,Bone-conduction headphones,klaviyo,workflow
shonajoy.com,https://shonajoy.com,Shona Joy,contemporary womens label,klaviyo,workflow
shopakira.com,https://shopakira.com,Akira,womens fashion boutique,klaviyo,workflow
shopbeam.com,https://shopbeam.com,Beam,supplements,klaviyo,workflow
shopdoen.com,https://shopdoen.com,Doen,contemporary womens label,klaviyo,workflow
shopduer.com,https://shopduer.com,DUER,denim,klaviyo,workflow
shopflamingo.com,https://shopflamingo.com,Flamingo,body care,klaviyo,workflow
shopmrbeast.com,https://shopmrbeast.com,ShopMrBeast,merchandise,klaviyo,workflow
shopolipop.com,https://shopolipop.com,Olipop,prebiotic soda,klaviyo,workflow
shopproof.com,https://shopproof.com,Proof,leakproof underwear,klaviyo,workflow
shopskinnyconfidential.com,https://shopskinnyconfidential.com,Skinny Confidential,wellness supplements,klaviyo,workflow
shopsocietysocial.com,https://shopsocietysocial.com,Society Social,furniture decor,klaviyo,workflow
showerspass.com,https://showerspass.com,Showers Pass,waterproof apparel,klaviyo,workflow
showmeyourmumu.com,https://showmeyourmumu.com,Show Me Your Mumu,apparel,klaviyo,workflow
sidmashburn.com,https://sidmashburn.com,Sid Mashburn,menswear / tailoring,klaviyo,workflow
siennabyronbay.com,https://siennabyronbay.com,Sienna Byron Bay,nail polish,klaviyo,workflow
siennanaturals.com,https://siennanaturals.com,Sienna Naturals,textured haircare,klaviyo,workflow
sightglasscoffee.com,https://sightglasscoffee.com,Sightglass Coffee,Coffee / Beverage,klaviyo,workflow
sigmabeauty.com,https://sigmabeauty.com,Sigma Beauty,makeup & brushes,klaviyo,workflow
sijohome.com,https://sijohome.com,Sijo,bedding,klaviyo,workflow
silca.cc,https://silca.cc,Silca,bike tools/pumps,klaviyo,workflow
silkandwillow.com,https://silkandwillow.com,Silk and Willow,home goods,klaviyo,workflow
simbasleep.com,https://simbasleep.com,Simba Sleep,home,klaviyo,workflow
simplelooseleaf.com,https://simplelooseleaf.com,Simple Loose Leaf,tea subscription,klaviyo,workflow
simplemodern.com,https://simplemodern.com,Simple Modern,drinkware,klaviyo,workflow
sinceramics.com,https://sinceramics.com,Saturday Knits - Sin,home decor,klaviyo,workflow
singleo.com.au,https://singleo.com.au,Single O,coffee roaster,klaviyo,workflow
singularu.com,https://singularu.com,Singularu,fashion jewelry,klaviyo,workflow
sirthelabel.com,https://sirthelabel.com,Sir The Label,contemporary womens label,klaviyo,workflow
sixmoondesigns.com,https://sixmoondesigns.com,Six Moon Designs,ultralight gear,klaviyo,workflow
sixpenny.com,https://sixpenny.com,Sixpenny,furniture,klaviyo,workflow
skin1004.com,https://skin1004.com,Skin1004,K-beauty skincare,klaviyo,workflow
skinnydiplondon.com,https://skinnydiplondon.com,Skinnydip London,accessories,klaviyo,workflow
skinnydipped.com,https://skinnydipped.com,SkinnyDipped,snacks,klaviyo,workflow
skinnymixes.com,https://skinnymixes.com,Skinny Syrups (Jordan's),syrups/mixers,klaviyo,workflow
skknbykim.com,https://skknbykim.com,SKKN BY KIM,beauty,klaviyo,workflow
sklz.com,https://sklz.com,SKLZ,training aids,klaviyo,workflow
skratchlabs.com,https://skratchlabs.com,Skratch Labs,hydration,klaviyo,workflow
skullcandy.com,https://skullcandy.com,Skullcandy,audio,klaviyo,workflow
skyorganics.com,https://skyorganics.com,Sky Organics,natural beauty,klaviyo,workflow
slickgorilla.co.uk,https://slickgorilla.co.uk,Slick Gorilla,mens hair styling,klaviyo,workflow
slightlystationery.com,https://slightlystationery.com,Slightly Stationery,stationery & cards,klaviyo,workflow
slimfoldwallet.com,https://slimfoldwallet.com,Slimfold,wallets,klaviyo,workflow
slipsilkpillowcase.com,https://slipsilkpillowcase.com,Slip,bedding,klaviyo,workflow
slownorth.com,https://slownorth.com,Slow North,candles  wellness,klaviyo,workflow
slowtide.co,https://slowtide.co,Slowtide,Sustainable textiles,klaviyo,workflow
slumbercloud.com,https://slumbercloud.com,Slumber Cloud,bedding,klaviyo,workflow
slumberkins.com,https://slumberkins.com,Slumberkins,kids emotional toys,klaviyo,workflow
smallbatchpets.com,https://smallbatchpets.com,Smallbatch Pets,raw pet food,klaviyo,workflow
smartnora.com,https://smartnora.com,Smart Nora,wellness,klaviyo,workflow
smartpots.com,https://smartpots.com,Smart Pots,fabric planters,klaviyo,workflow
smartsweets.com,https://smartsweets.com,SmartSweets,candy,klaviyo,workflow
smartypantsvitamins.com,https://smartypantsvitamins.com,SmartyPants Vitamins,gummy vitamins,klaviyo,workflow
smashtess.com,https://smashtess.com,Smash + Tess,apparel,klaviyo,workflow
smithandquinn.com,https://smithandquinn.com,Smith and Quinn,womens fashion boutique,klaviyo,workflow
smithey.com,https://smithey.com,Smithey Ironware,cookware,klaviyo,workflow
smithtea.com,https://smithtea.com,Smith Teamaker,tea,klaviyo,workflow
smudgeink.com,https://smudgeink.com,Smudge Ink,letterpress cards,klaviyo,workflow
snagtights.com,https://snagtights.com,Snag Tights,hosiery,klaviyo,workflow
snakeriverseeds.com,https://snakeriverseeds.com,Snake River Seed Cooperative,seeds,klaviyo,workflow
snapsupplements.com,https://snapsupplements.com,Snap Supplements,supplements,klaviyo,workflow
sneakenergy.com,https://sneakenergy.com,Sneak,energy drinks,klaviyo,workflow
sneakerpolitics.com,https://sneakerpolitics.com,Sneaker Politics,sneakers,klaviyo,workflow
sneakersnstuff.com,https://sneakersnstuff.com,Sneakersnstuff,sneakers,klaviyo,workflow
snif.co,https://snif.co,Snif,fragrance,klaviyo,workflow
sniffandbark.com,https://sniffandbark.com,Pet Wants alt — Sniff & Bark,dog accessories,klaviyo,workflow
snocks.com,https://snocks.com,Snocks,apparel,klaviyo,workflow
snooza.com.au,https://snooza.com.au,Snooza,pet beds,klaviyo,workflow
snowehome.com,https://snowehome.com,Snowe,home goods,klaviyo,workflow
snowpeak.com,https://snowpeak.com,Snow Peak,camping gear,klaviyo,workflow
snugglemeorganic.com,https://snugglemeorganic.com,Snuggle Me Organic,baby products,klaviyo,workflow
soarrunning.com,https://soarrunning.com,SOAR Running,running apparel,klaviyo,workflow
socialstatuspgh.com,https://socialstatuspgh.com,Social Status,sneakers/streetwear,klaviyo,workflow
society6.com,https://society6.com,Society6,wall art,klaviyo,workflow
soeder.ch,https://soeder.ch,Soeder,personal care,klaviyo,workflow
sogoodsoyou.com,https://sogoodsoyou.com,So Good So You,juice shots,klaviyo,workflow
soillholds.com,https://soillholds.com,So iLL,climbing gear,klaviyo,workflow
sokoglam.com,https://sokoglam.com,Soko Glam,skincare,klaviyo,workflow
soldejaneiro.com,https://soldejaneiro.com,Sol de Janeiro,beauty,klaviyo,workflow
soleclassics.com,https://soleclassics.com,Sole Classics,sneakers,klaviyo,workflow
solely.com,https://solely.com,Solely,snacks,klaviyo,workflow
solgaard.co,https://solgaard.co,Solgaard,luggage & bags,klaviyo,workflow
solidandstriped.com,https://solidandstriped.com,Solid & Striped,swimwear,klaviyo,workflow
sollybaby.com,https://sollybaby.com,Solly Baby,baby wraps,klaviyo,workflow
solo-ny.com,https://solo-ny.com,Solo New York,bags & backpacks,klaviyo,workflow
soloeyewear.com,https://soloeyewear.com,Solo Eyewear,sunglasses,klaviyo,workflow
sonderla.com,https://sonderla.com,Sonder LA,cutting boards,klaviyo,workflow
soopapets.com,https://soopapets.com,DogsLife / Soopa Pets,dog treats,klaviyo,workflow
sophiebillebrahe.com,https://sophiebillebrahe.com,Sophie Bille Brahe,fine jewelry,klaviyo,workflow
sowtrueseed.com,https://sowtrueseed.com,Sow True Seed,seeds,klaviyo,workflow
soylent.com,https://soylent.com,Soylent,meal replacement,klaviyo,workflow
spanx.com,https://spanx.com,Spanx,underwear,klaviyo,workflow
spearmintlove.com,https://spearmintlove.com,Spearmint Love,Children,klaviyo,workflow
speckproducts.com,https://speckproducts.com,Speck,Phone & laptop cases,klaviyo,workflow
speedwellcoffee.com,https://speedwellcoffee.com,Speedwell Coffee,coffee roaster,klaviyo,workflow
spell.co,https://spell.co,Spell,apparel,klaviyo,workflow
spellbinderspaperarts.com,https://spellbinderspaperarts.com,Tombow alt — Spellbinders,craft & paper,klaviyo,workflow
spicewallabrand.com,https://spicewallabrand.com,Spicewalla,pantry/spices,klaviyo,workflow
spigen.com,https://spigen.com,Spigen,phone accessories,klaviyo,workflow
spiritanimalcoffee.com,https://spiritanimalcoffee.com,Spirit Animal Coffee,coffee roaster,klaviyo,workflow
spiritless.com,https://spiritless.com,Spiritless,non-alcoholic spirits,klaviyo,workflow
spiritualgangster.com,https://spiritualgangster.com,Spiritual Gangster,yoga apparel,klaviyo,workflow
splendidspoon.com,https://splendidspoon.com,Splendid Spoon,pantry,klaviyo,workflow
sportyandrich.com,https://sportyandrich.com,Awake-adjacent Sporty & Rich,streetwear,klaviyo,workflow
springhillnursery.com,https://springhillnursery.com,Spring Hill Nurseries,perennials,klaviyo,workflow
spritzsociety.com,https://spritzsociety.com,Spritz Society,beverages,klaviyo,workflow
spyderco.com,https://spyderco.com,Spyderco,knives,klaviyo,workflow
spyhousecoffee.com,https://spyhousecoffee.com,Spyhouse Coffee,coffee,klaviyo,workflow
st-agni.com,https://st-agni.com,St Agni,contemporary womens label,klaviyo,workflow
stagrestis.com,https://stagrestis.com,St. Agrestis,non-alcoholic aperitivo,klaviyo,workflow
stance.com,https://stance.com,V8sox,socks,klaviyo,workflow
standardissue.co.nz,https://standardissue.co.nz,Standard Issue,contemporary womens label,klaviyo,workflow
stanley1913.com,https://stanley1913.com,Stanley,kitchenware,klaviyo,workflow
starface.world,https://starface.world,Starface,skincare,klaviyo,workflow
stargazercastiron.com,https://stargazercastiron.com,Stargazer Cast Iron,cookware,klaviyo,workflow
stasherbag.com,https://stasherbag.com,Stasher,reusable storage,klaviyo,workflow
stateandliberty.com,https://stateandliberty.com,State and Liberty,apparel,klaviyo,workflow
statebicycle.com,https://statebicycle.com,State Bicycle Co,bicycles,klaviyo,workflow
statecashmere.com,https://statecashmere.com,State Cashmere,apparel,klaviyo,workflow
staticnails.com,https://staticnails.com,Static Nails,beauty,klaviyo,workflow
status.co,https://status.co,Status Audio,Earbuds & headphones,klaviyo,workflow
statusanxiety.com.au,https://statusanxiety.com.au,Status Anxiety,accessories,klaviyo,workflow
staud.clothing,https://staud.clothing,Staud,contemporary womens label,klaviyo,workflow
staycourant.com,https://staycourant.com,Courant,charging accessories,klaviyo,workflow
steamlineluggage.com,https://steamlineluggage.com,Steamline Luggage,luggage,klaviyo,workflow
steelportknife.com,https://steelportknife.com,Caraway Steelport,knives,klaviyo,workflow
stelladot.com,https://stelladot.com,Stella and Dot,fashion jewelry,klaviyo,workflow
sternglas.de,https://sternglas.de,Sternglas,Watches,klaviyo,workflow
stevesleaves.com,https://stevesleaves.com,Steve's Leaves,rare plants,klaviyo,workflow
stickiiclub.com,https://stickiiclub.com,Stickii,stickers & stationery,klaviyo,workflow
stinegoya.com,https://stinegoya.com,Stine Goya,contemporary womens label,klaviyo,workflow
stio.com,https://stio.com,Stio,outdoor apparel,klaviyo,workflow
stitchedmodern.com,https://stitchedmodern.com,Cozy Blue alt — Stitched Modern,embroidery craft,klaviyo,workflow
stoneandstrand.com,https://stoneandstrand.com,Stone and Strand,jewelry,klaviyo,workflow
stoneglacier.com,https://stoneglacier.com,Stone Glacier,hunting packs & apparel,klaviyo,workflow
stoneparis.com,https://stoneparis.com,Stone Paris,fine jewelry,klaviyo,workflow
stonestreetcoffee.com,https://stonestreetcoffee.com,Stone Street Coffee,coffee,klaviyo,workflow
stoneycloverlane.com,https://stoneycloverlane.com,Stoney Clover Lane,bags,klaviyo,workflow
stonz.com,https://stonz.com,Stonz,kids footwear,klaviyo,workflow
stoov.com,https://stoov.com,Stoov,home,klaviyo,workflow
storiesandink.com,https://storiesandink.com,Stories & Ink,skincare,klaviyo,workflow
storq.com,https://storq.com,Storq,maternity apparel,klaviyo,workflow
strathberry.com,https://strathberry.com,Strathberry,bags,klaviyo,workflow
straye.com,https://straye.com,Vans-rival Straye,skate/sneakers,klaviyo,workflow
stripeandstare.com,https://stripeandstare.com,Stripe & Stare,underwear,klaviyo,workflow
stryx.com,https://stryx.com,Stryx,men's color cosmetics,klaviyo,workflow
stubbleandco.com,https://stubbleandco.com,Stubble & Co,backpacks & bags,klaviyo,workflow
studioneat.com,https://studioneat.com,Studio Neat,stationery,klaviyo,workflow
studionicholson.com,https://studionicholson.com,Studio Nicholson,Fashion & Apparel,klaviyo,workflow
studs.com,https://studs.com,Studs,Jewelry / Piercing,klaviyo,workflow
stumptowncoffee.com,https://stumptowncoffee.com,Stumptown Coffee,coffee,klaviyo,workflow
stylecheat.com,https://stylecheat.com,Style Cheat,womens fashion boutique,klaviyo,workflow
suavecito.com,https://suavecito.com,Suavecito,mens hair pomade,klaviyo,workflow
suboo.com.au,https://suboo.com.au,Suboo,contemporary womens label,klaviyo,workflow
subtlbeauty.com,https://subtlbeauty.com,Subtl Beauty,cosmetics,klaviyo,workflow
succulentsbox.com,https://succulentsbox.com,Succulents Box,succulents,klaviyo,workflow
sugarbearhair.com,https://sugarbearhair.com,Sugarbear,hair vitamins,klaviyo,workflow
sujaorganic.com,https://sujaorganic.com,Suja Juice,cold-pressed juice,klaviyo,workflow
summerfridays.com,https://summerfridays.com,Summer Fridays,skincare,klaviyo,workflow
sunchlorellausa.com,https://sunchlorellausa.com,Sun Chlorella,algae supplements,klaviyo,workflow
sundayafternoons.com,https://sundayafternoons.com,Sunday Afternoons,sun hats,klaviyo,workflow
sundaycitizen.co,https://sundaycitizen.co,Sunday Citizen,bedding,klaviyo,workflow
sundayriley.com,https://sundayriley.com,Sunday Riley,skincare,klaviyo,workflow
sundays-company.com,https://sundays-company.com,Sundays,furniture,klaviyo,workflow
sundryclothing.com,https://sundryclothing.com,Sundry,contemporary womens label,klaviyo,workflow
sunhomesaunas.com,https://sunhomesaunas.com,Sun Home Saunas,sauna / recovery,klaviyo,workflow
sunnyhealthfitness.com,https://sunnyhealthfitness.com,Sunny Health & Fitness,cardio equipment,klaviyo,workflow
sunpotion.com,https://sunpotion.com,Sun Potion,adaptogen superfoods,klaviyo,workflow
sunski.com,https://sunski.com,Sunski,eyewear,klaviyo,workflow
sunwarrior.com,https://sunwarrior.com,Sunwarrior,plant protein,klaviyo,workflow
sunwink.com,https://sunwink.com,Sunwink,herbal tonics,klaviyo,workflow
superfeast.com.au,https://superfeast.com.au,SuperFeast,wellness,klaviyo,workflow
supergut.com,https://supergut.com,SuperGut,gut health,klaviyo,workflow
superseeds.com,https://superseeds.com,Pinetree Garden Seeds,seeds,klaviyo,workflow
supersnouts.com,https://supersnouts.com,Super Snouts,pet supplements,klaviyo,workflow
supply.co,https://supply.co,Supply,shaving razors,klaviyo,workflow
surrattbeauty.com,https://surrattbeauty.com,Surratt Beauty,luxury color cosmetics,klaviyo,workflow
survivalgardenseeds.com,https://survivalgardenseeds.com,Survival Garden Seeds,seeds,klaviyo,workflow
susannekaufmann.com,https://susannekaufmann.com,Susanne Kaufmann,skincare,klaviyo,workflow
swervesweet.com,https://swervesweet.com,Swerve,pantry/sweetener,klaviyo,workflow
swiftwick.com,https://swiftwick.com,Swiftwick,performance socks,klaviyo,workflow
swissbeauty.in,https://swissbeauty.in,Swiss Beauty,color cosmetics,klaviyo,workflow
switch-bot.com,https://switch-bot.com,Switchbot,smart home,klaviyo,workflow
swolverine.com,https://swolverine.com,Swolverine,sports supplements,klaviyo,workflow
sydneyevan.com,https://sydneyevan.com,Sydney Evan,fine jewelry,klaviyo,workflow
t2tea.com,https://t2tea.com,T2 Tea,tea,klaviyo,workflow
t3micro.com,https://t3micro.com,T3 Micro,hair tools,klaviyo,workflow
tailwindnutrition.com,https://tailwindnutrition.com,Tailwind Nutrition,hydration,klaviyo,workflow
takearecess.com,https://takearecess.com,Recess,beverages,klaviyo,workflow
tala.co.uk,https://tala.co.uk,Tala,lighting,klaviyo,workflow
tan-luxe.com,https://tan-luxe.com,Tan-Luxe,suncare,klaviyo,workflow
tandemcoffee.com,https://tandemcoffee.com,Tandem Coffee Roasters,coffee roaster,klaviyo,workflow
tangentgc.com,https://tangentgc.com,Tangent GC,candles  home,klaviyo,workflow
tangleteezer.com,https://tangleteezer.com,Tangle Teezer,hair brushes tools,klaviyo,workflow
tannergoods.com,https://tannergoods.com,Tanner Goods,wallets,klaviyo,workflow
tanyataylor.com,https://tanyataylor.com,Tanya Taylor,contemporary womens label,klaviyo,workflow
tappancollective.com,https://tappancollective.com,Tappan Collective,wall art,klaviyo,workflow
tataharperskincare.com,https://tataharperskincare.com,Tata Harper,skincare,klaviyo,workflow
tatcha.com,https://tatcha.com,Tatcha,skincare,klaviyo,workflow
tatinecandles.com,https://tatinecandles.com,Tatine,candles,klaviyo,workflow
tazachocolate.com,https://tazachocolate.com,Taza Chocolate,food,klaviyo,workflow
teabox.com,https://teabox.com,Teabox,tea,klaviyo,workflow
teacollection.com,https://teacollection.com,Tea Collection,kids apparel,klaviyo,workflow
teaforte.com,https://teaforte.com,Tea Forte,tea,klaviyo,workflow
teapigs.co.uk,https://teapigs.co.uk,Teapigs,tea,klaviyo,workflow
teapigs.com,https://teapigs.com,Teapigs,tea,klaviyo,workflow
tearunners.com,https://tearunners.com,Tea Runners,tea subscription,klaviyo,workflow
teasetea.com,https://teasetea.com,Tease Tea,tea,klaviyo,workflow
tech21.com,https://tech21.com,Tech21,Phone cases,klaviyo,workflow
teddyfresh.com,https://teddyfresh.com,Teddy Fresh,apparel,klaviyo,workflow
tediber.com,https://tediber.com,Tediber,home,klaviyo,workflow
tempaper.com,https://tempaper.com,Tempaper,wallpaper decor,klaviyo,workflow
templeofthesun.com,https://templeofthesun.com,Temple of the Sun,fashion jewelry,klaviyo,workflow
templestclair.com,https://templestclair.com,Temple St Clair,fine jewelry,klaviyo,workflow
tenoverten.com,https://tenoverten.com,Tenoverten,nail care,klaviyo,workflow
tensionclimbing.com,https://tensionclimbing.com,Tension Climbing,climbing training,klaviyo,workflow
tenthousand.cc,https://tenthousand.cc,Ten Thousand,activewear,klaviyo,workflow
tenthousandpots.com,https://tenthousandpots.com,Ten Thousand Pots,planters & pots,klaviyo,workflow
tentree.com,https://tentree.com,Tentree,apparel,klaviyo,workflow
tenzotea.co,https://tenzotea.co,Tenzo Matcha,matcha,klaviyo,workflow
teonan.com,https://teonan.com,Teonan,functional mushrooms,klaviyo,workflow
terrakaffe.com,https://terrakaffe.com,Terra Kaffe,Coffee Machines,klaviyo,workflow
terramoonscosmetics.com,https://terramoonscosmetics.com,Terra Moons Cosmetics,indie color cosmetics,klaviyo,workflow
territorialseed.com,https://territorialseed.com,Territorial Seed Company,seeds,klaviyo,workflow
tethrdnation.com,https://tethrdnation.com,Tethrd,saddle hunting gear,klaviyo,workflow
teveo.com,https://teveo.com,TEVEO,Fitness Clothing,klaviyo,workflow
thankgoditsnatural.com,https://thankgoditsnatural.com,TGIN,textured haircare,klaviyo,workflow
